customer_id,promotion,cost,responded,revenue_lift,roi,age,recency,frequency,monetary,avg_monthly_visits,avg_ticket,total_spent,avg_amount,avg_quantity,promotion_cost
C1270,Free item,3.5,0,0.0,-1.0,50,2.0,32.0,160.5,2,5.3814856890952925,160.5,5.015625,1.1875,3.5
C1270,Points bonus,2.0,0,0.0,-1.0,50,2.0,32.0,160.5,2,5.3814856890952925,160.5,5.015625,1.1875,2.0
C1270,Member exclusive,1.5,1,9.0,5.0,50,2.0,32.0,160.5,2,5.3814856890952925,160.5,5.015625,1.1875,1.5
C1271,20% off,3.0,1,0.0,-1.0,38,0.0,0.0,0.0,0,23.74982380161245,0.0,0.0,0.0,3.0
C1271,BOGO,4.5,0,0.0,-1.0,38,0.0,0.0,0.0,0,23.74982380161245,0.0,0.0,0.0,4.5
C1271,Free item,3.5,0,0.0,-1.0,38,0.0,0.0,0.0,0,23.74982380161245,0.0,0.0,0.0,3.5
C1271,Points bonus,2.0,0,0.0,-1.0,38,0.0,0.0,0.0,0,23.74982380161245,0.0,0.0,0.0,2.0
C1271,Member exclusive,1.5,0,0.0,-1.0,38,0.0,0.0,0.0,0,23.74982380161245,0.0,0.0,0.0,1.5
C1272,20% off,3.0,0,0.0,-1.0,37,4.0,37.0,181.75,2,6.830791211818852,181.75,4.912162162162162,1.0810810810810811,3.0
C1272,BOGO,4.5,0,0.0,-1.0,37,4.0,37.0,181.75,2,6.830791211818852,181.75,4.912162162162162,1.0810810810810811,4.5
C1272,Free item,3.5,1,21.0,5.0,37,4.0,37.0,181.75,2,6.830791211818852,181.75,4.912162162162162,1.0810810810810811,3.5
C1272,Points bonus,2.0,1,12.0,5.0,37,4.0,37.0,181.75,2,6.830791211818852,181.75,4.912162162162162,1.0810810810810811,2.0
C1272,Member exclusive,1.5,0,0.0,-1.0,37,4.0,37.0,181.75,2,6.830791211818852,181.75,4.912162162162162,1.0810810810810811,1.5
C1273,20% off,3.0,0,0.0,-1.0,39,3.0,134.0,750.5,9,19.24889669060897,750.5,5.600746268656716,1.0970149253731345,3.0
C1273,BOGO,4.5,1,27.0,5.0,39,3.0,134.0,750.5,9,19.24889669060897,750.5,5.600746268656716,1.0970149253731345,4.5
C1273,Free item,3.5,1,21.0,5.0,39,3.0,134.0,750.5,9,19.24889669060897,750.5,5.600746268656716,1.0970149253731345,3.5
C1273,Points bonus,2.0,0,0.0,-1.0,39,3.0,134.0,750.5,9,19.24889669060897,750.5,5.600746268656716,1.0970149253731345,2.0
C1273,Member exclusive,1.5,0,0.0,-1.0,39,3.0,134.0,750.5,9,19.24889669060897,750.5,5.600746268656716,1.0970149253731345,1.5
C1274,20% off,3.0,0,0.0,-1.0,38,8.0,73.0,450.75,4,9.03062589755479,450.75,6.174657534246576,1.1232876712328768,3.0
C1274,BOGO,4.5,0,0.0,-1.0,38,8.0,73.0,450.75,4,9.03062589755479,450.75,6.174657534246576,1.1232876712328768,4.5
C1274,Free item,3.5,0,0.0,-1.0,38,8.0,73.0,450.75,4,9.03062589755479,450.75,6.174657534246576,1.1232876712328768,3.5
C1274,Points bonus,2.0,0,0.0,-1.0,38,8.0,73.0,450.75,4,9.03062589755479,450.75,6.174657534246576,1.1232876712328768,2.0
C1274,Member exclusive,1.5,0,0.0,-1.0,38,8.0,73.0,450.75,4,9.03062589755479,450.75,6.174657534246576,1.1232876712328768,1.5
C1275,20% off,3.0,1,0.0,-1.0,52,0.0,0.0,0.0,0,14.471941293482416,0.0,0.0,0.0,3.0
C1275,BOGO,4.5,0,0.0,-1.0,52,0.0,0.0,0.0,0,14.471941293482416,0.0,0.0,0.0,4.5
C1275,Free item,3.5,0,0.0,-1.0,52,0.0,0.0,0.0,0,14.471941293482416,0.0,0.0,0.0,3.5
C1275,Points bonus,2.0,0,0.0,-1.0,52,0.0,0.0,0.0,0,14.471941293482416,0.0,0.0,0.0,2.0
C1275,Member exclusive,1.5,0,0.0,-1.0,52,0.0,0.0,0.0,0,14.471941293482416,0.0,0.0,0.0,1.5
C1276,20% off,3.0,1,18.0,5.0,51,2.0,166.0,968.25,9,12.68121511399937,968.25,5.832831325301205,1.1265060240963856,3.0
C1276,BOGO,4.5,0,0.0,-1.0,51,2.0,166.0,968.25,9,12.68121511399937,968.25,5.832831325301205,1.1265060240963856,4.5
C1276,Free item,3.5,1,21.0,5.0,51,2.0,166.0,968.25,9,12.68121511399937,968.25,5.832831325301205,1.1265060240963856,3.5
C1276,Points bonus,2.0,1,12.0,5.0,51,2.0,166.0,968.25,9,12.68121511399937,968.25,5.832831325301205,1.1265060240963856,2.0
C1276,Member exclusive,1.5,1,9.0,5.0,51,2.0,166.0,968.25,9,12.68121511399937,968.25,5.832831325301205,1.1265060240963856,1.5
C1277,20% off,3.0,1,18.0,5.0,49,3.0,45.0,222.25,3,13.982832905340237,222.25,4.938888888888889,1.0888888888888888,3.0
C1277,BOGO,4.5,0,0.0,-1.0,49,3.0,45.0,222.25,3,13.982832905340237,222.25,4.938888888888889,1.0888888888888888,4.5
C1277,Free item,3.5,1,21.0,5.0,49,3.0,45.0,222.25,3,13.982832905340237,222.25,4.938888888888889,1.0888888888888888,3.5
C1277,Points bonus,2.0,0,0.0,-1.0,49,3.0,45.0,222.25,3,13.982832905340237,222.25,4.938888888888889,1.0888888888888888,2.0
C1277,Member exclusive,1.5,0,0.0,-1.0,49,3.0,45.0,222.25,3,13.982832905340237,222.25,4.938888888888889,1.0888888888888888,1.5
C1278,20% off,3.0,0,0.0,-1.0,22,2.0,49.0,276.5,3,13.608439301414538,276.5,5.642857142857143,1.0816326530612246,3.0
C1278,BOGO,4.5,0,0.0,-1.0,22,2.0,49.0,276.5,3,13.608439301414538,276.5,5.642857142857143,1.0816326530612246,4.5
C1278,Free item,3.5,0,0.0,-1.0,22,2.0,49.0,276.5,3,13.608439301414538,276.5,5.642857142857143,1.0816326530612246,3.5
C1278,Points bonus,2.0,0,0.0,-1.0,22,2.0,49.0,276.5,3,13.608439301414538,276.5,5.642857142857143,1.0816326530612246,2.0
C1278,Member exclusive,1.5,0,0.0,-1.0,22,2.0,49.0,276.5,3,13.608439301414538,276.5,5.642857142857143,1.0816326530612246,1.5
C1279,20% off,3.0,0,0.0,-1.0,44,2.0,25.0,136.5,2,11.530164370863996,136.5,5.46,1.0,3.0
C1279,BOGO,4.5,0,0.0,-1.0,44,2.0,25.0,136.5,2,11.530164370863996,136.5,5.46,1.0,4.5
C1279,Free item,3.5,0,0.0,-1.0,44,2.0,25.0,136.5,2,11.530164370863996,136.5,5.46,1.0,3.5
C1279,Points bonus,2.0,0,0.0,-1.0,44,2.0,25.0,136.5,2,11.530164370863996,136.5,5.46,1.0,2.0
C1279,Member exclusive,1.5,0,0.0,-1.0,44,2.0,25.0,136.5,2,11.530164370863996,136.5,5.46,1.0,1.5
C1280,20% off,3.0,0,0.0,-1.0,43,5.0,75.0,431.75,5,10.864095952781287,431.75,5.756666666666667,1.12,3.0
C1280,BOGO,4.5,1,27.0,5.0,43,5.0,75.0,431.75,5,10.864095952781287,431.75,5.756666666666667,1.12,4.5
C1280,Free item,3.5,0,0.0,-1.0,43,5.0,75.0,431.75,5,10.864095952781287,431.75,5.756666666666667,1.12,3.5
C1280,Points bonus,2.0,0,0.0,-1.0,43,5.0,75.0,431.75,5,10.864095952781287,431.75,5.756666666666667,1.12,2.0
C1280,Member exclusive,1.5,0,0.0,-1.0,43,5.0,75.0,431.75,5,10.864095952781287,431.75,5.756666666666667,1.12,1.5
C1281,20% off,3.0,1,18.0,5.0,50,6.0,274.0,1527.25,17,27.547743716582083,1527.25,5.5739051094890515,1.102189781021898,3.0
C1281,BOGO,4.5,0,0.0,-1.0,50,6.0,274.0,1527.25,17,27.547743716582083,1527.25,5.5739051094890515,1.102189781021898,4.5
C1281,Free item,3.5,1,21.0,5.0,50,6.0,274.0,1527.25,17,27.547743716582083,1527.25,5.5739051094890515,1.102189781021898,3.5
C1281,Points bonus,2.0,0,0.0,-1.0,50,6.0,274.0,1527.25,17,27.547743716582083,1527.25,5.5739051094890515,1.102189781021898,2.0
C1281,Member exclusive,1.5,1,9.0,5.0,50,6.0,274.0,1527.25,17,27.547743716582083,1527.25,5.5739051094890515,1.102189781021898,1.5
C1282,20% off,3.0,0,0.0,-1.0,27,3.0,130.0,800.25,8,13.943354626339737,800.25,6.155769230769231,1.1,3.0
C1282,BOGO,4.5,1,27.0,5.0,27,3.0,130.0,800.25,8,13.943354626339737,800.25,6.155769230769231,1.1,4.5
C1282,Free item,3.5,0,0.0,-1.0,27,3.0,130.0,800.25,8,13.943354626339737,800.25,6.155769230769231,1.1,3.5
C1282,Points bonus,2.0,0,0.0,-1.0,27,3.0,130.0,800.25,8,13.943354626339737,800.25,6.155769230769231,1.1,2.0
C1282,Member exclusive,1.5,0,0.0,-1.0,27,3.0,130.0,800.25,8,13.943354626339737,800.25,6.155769230769231,1.1,1.5
C1283,20% off,3.0,0,0.0,-1.0,64,3.0,157.0,860.25,10,20.521376684998156,860.25,5.479299363057325,1.0636942675159236,3.0
C1283,BOGO,4.5,0,0.0,-1.0,64,3.0,157.0,860.25,10,20.521376684998156,860.25,5.479299363057325,1.0636942675159236,4.5
C1283,Free item,3.5,0,0.0,-1.0,64,3.0,157.0,860.25,10,20.521376684998156,860.25,5.479299363057325,1.0636942675159236,3.5
C1283,Points bonus,2.0,0,0.0,-1.0,64,3.0,157.0,860.25,10,20.521376684998156,860.25,5.479299363057325,1.0636942675159236,2.0
C1283,Member exclusive,1.5,0,0.0,-1.0,64,3.0,157.0,860.25,10,20.521376684998156,860.25,5.479299363057325,1.0636942675159236,1.5
C1284,20% off,3.0,0,0.0,-1.0,39,12.0,92.0,505.25,6,5.477577514125316,505.25,5.491847826086956,1.1304347826086956,3.0
C1284,BOGO,4.5,0,0.0,-1.0,39,12.0,92.0,505.25,6,5.477577514125316,505.25,5.491847826086956,1.1304347826086956,4.5
C1284,Free item,3.5,0,0.0,-1.0,39,12.0,92.0,505.25,6,5.477577514125316,505.25,5.491847826086956,1.1304347826086956,3.5
C1284,Points bonus,2.0,0,0.0,-1.0,39,12.0,92.0,505.25,6,5.477577514125316,505.25,5.491847826086956,1.1304347826086956,2.0
C1284,Member exclusive,1.5,0,0.0,-1.0,39,12.0,92.0,505.25,6,5.477577514125316,505.25,5.491847826086956,1.1304347826086956,1.5
C1285,20% off,3.0,1,18.0,5.0,42,2.0,319.0,1812.0,16,9.400475472224448,1812.0,5.6802507836990594,1.1128526645768024,3.0
C1285,BOGO,4.5,0,0.0,-1.0,42,2.0,319.0,1812.0,16,9.400475472224448,1812.0,5.6802507836990594,1.1128526645768024,4.5
C1285,Free item,3.5,1,21.0,5.0,42,2.0,319.0,1812.0,16,9.400475472224448,1812.0,5.6802507836990594,1.1128526645768024,3.5
C1285,Points bonus,2.0,1,12.0,5.0,42,2.0,319.0,1812.0,16,9.400475472224448,1812.0,5.6802507836990594,1.1128526645768024,2.0
C1285,Member exclusive,1.5,1,9.0,5.0,42,2.0,319.0,1812.0,16,9.400475472224448,1812.0,5.6802507836990594,1.1128526645768024,1.5
C1286,20% off,3.0,1,18.0,5.0,51,6.0,333.0,1867.5,20,15.912148523900402,1867.5,5.608108108108108,1.108108108108108,3.0
C1286,BOGO,4.5,0,0.0,-1.0,51,6.0,333.0,1867.5,20,15.912148523900402,1867.5,5.608108108108108,1.108108108108108,4.5
C1286,Free item,3.5,1,21.0,5.0,51,6.0,333.0,1867.5,20,15.912148523900402,1867.5,5.608108108108108,1.108108108108108,3.5
C1286,Points bonus,2.0,0,0.0,-1.0,51,6.0,333.0,1867.5,20,15.912148523900402,1867.5,5.608108108108108,1.108108108108108,2.0
C1286,Member exclusive,1.5,1,9.0,5.0,51,6.0,333.0,1867.5,20,15.912148523900402,1867.5,5.608108108108108,1.108108108108108,1.5
C1287,20% off,3.0,0,0.0,-1.0,30,0.0,0.0,0.0,0,13.39902024707455,0.0,0.0,0.0,3.0
C1287,BOGO,4.5,1,0.0,-1.0,30,0.0,0.0,0.0,0,13.39902024707455,0.0,0.0,0.0,4.5
C1287,Free item,3.5,1,0.0,-1.0,30,0.0,0.0,0.0,0,13.39902024707455,0.0,0.0,0.0,3.5
C1287,Points bonus,2.0,0,0.0,-1.0,30,0.0,0.0,0.0,0,13.39902024707455,0.0,0.0,0.0,2.0
C1287,Member exclusive,1.5,0,0.0,-1.0,30,0.0,0.0,0.0,0,13.39902024707455,0.0,0.0,0.0,1.5
C1288,20% off,3.0,1,11.14,2.71,26,1.0,279.0,1543.75,15,3.6247318038549174,1543.75,5.5331541218638,1.103942652329749,3.0
C1288,BOGO,4.5,0,0.0,-1.0,26,1.0,279.0,1543.75,15,3.6247318038549174,1543.75,5.5331541218638,1.103942652329749,4.5
C1288,Free item,3.5,0,0.0,-1.0,26,1.0,279.0,1543.75,15,3.6247318038549174,1543.75,5.5331541218638,1.103942652329749,3.5
C1288,Points bonus,2.0,1,12.0,5.0,26,1.0,279.0,1543.75,15,3.6247318038549174,1543.75,5.5331541218638,1.103942652329749,2.0
C1288,Member exclusive,1.5,0,0.0,-1.0,26,1.0,279.0,1543.75,15,3.6247318038549174,1543.75,5.5331541218638,1.103942652329749,1.5
C1289,20% off,3.0,0,0.0,-1.0,41,1.0,227.0,1290.25,13,15.171326085459237,1290.25,5.683920704845815,1.1145374449339207,3.0
C1289,BOGO,4.5,1,27.0,5.0,41,1.0,227.0,1290.25,13,15.171326085459237,1290.25,5.683920704845815,1.1145374449339207,4.5
C1289,Free item,3.5,0,0.0,-1.0,41,1.0,227.0,1290.25,13,15.171326085459237,1290.25,5.683920704845815,1.1145374449339207,3.5
C1289,Points bonus,2.0,0,0.0,-1.0,41,1.0,227.0,1290.25,13,15.171326085459237,1290.25,5.683920704845815,1.1145374449339207,2.0
C1289,Member exclusive,1.5,0,0.0,-1.0,41,1.0,227.0,1290.25,13,15.171326085459237,1290.25,5.683920704845815,1.1145374449339207,1.5
C1290,20% off,3.0,1,18.0,5.0,55,2.0,274.0,1630.0,15,14.703330656853394,1630.0,5.9489051094890515,1.0985401459854014,3.0
C1290,BOGO,4.5,1,27.0,5.0,55,2.0,274.0,1630.0,15,14.703330656853394,1630.0,5.9489051094890515,1.0985401459854014,4.5
C1290,Free item,3.5,0,0.0,-1.0,55,2.0,274.0,1630.0,15,14.703330656853394,1630.0,5.9489051094890515,1.0985401459854014,3.5
C1290,Points bonus,2.0,0,0.0,-1.0,55,2.0,274.0,1630.0,15,14.703330656853394,1630.0,5.9489051094890515,1.0985401459854014,2.0
C1290,Member exclusive,1.5,1,9.0,5.0,55,2.0,274.0,1630.0,15,14.703330656853394,1630.0,5.9489051094890515,1.0985401459854014,1.5
C1291,20% off,3.0,1,0.0,-1.0,38,0.0,0.0,0.0,0,24.31117130833165,0.0,0.0,0.0,3.0
C1291,BOGO,4.5,0,0.0,-1.0,38,0.0,0.0,0.0,0,24.31117130833165,0.0,0.0,0.0,4.5
C1291,Free item,3.5,0,0.0,-1.0,38,0.0,0.0,0.0,0,24.31117130833165,0.0,0.0,0.0,3.5
C1291,Points bonus,2.0,1,0.0,-1.0,38,0.0,0.0,0.0,0,24.31117130833165,0.0,0.0,0.0,2.0
C1291,Member exclusive,1.5,0,0.0,-1.0,38,0.0,0.0,0.0,0,24.31117130833165,0.0,0.0,0.0,1.5
C1292,20% off,3.0,0,0.0,-1.0,36,2.0,195.0,1080.5,13,18.359992233371543,1080.5,5.541025641025641,1.1333333333333333,3.0
C1292,BOGO,4.5,0,0.0,-1.0,36,2.0,195.0,1080.5,13,18.359992233371543,1080.5,5.541025641025641,1.1333333333333333,4.5
C1292,Free item,3.5,1,21.0,5.0,36,2.0,195.0,1080.5,13,18.359992233371543,1080.5,5.541025641025641,1.1333333333333333,3.5
C1292,Points bonus,2.0,1,12.0,5.0,36,2.0,195.0,1080.5,13,18.359992233371543,1080.5,5.541025641025641,1.1333333333333333,2.0
C1292,Member exclusive,1.5,0,0.0,-1.0,36,2.0,195.0,1080.5,13,18.359992233371543,1080.5,5.541025641025641,1.1333333333333333,1.5
C1293,20% off,3.0,1,18.0,5.0,47,1.0,464.0,2669.75,23,13.016242345147504,2669.75,5.753771551724138,1.125,3.0
C1293,BOGO,4.5,0,0.0,-1.0,47,1.0,464.0,2669.75,23,13.016242345147504,2669.75,5.753771551724138,1.125,4.5
C1293,Free item,3.5,1,21.0,5.0,47,1.0,464.0,2669.75,23,13.016242345147504,2669.75,5.753771551724138,1.125,3.5
C1293,Points bonus,2.0,0,0.0,-1.0,47,1.0,464.0,2669.75,23,13.016242345147504,2669.75,5.753771551724138,1.125,2.0
C1293,Member exclusive,1.5,1,9.0,5.0,47,1.0,464.0,2669.75,23,13.016242345147504,2669.75,5.753771551724138,1.125,1.5
C1294,20% off,3.0,0,0.0,-1.0,30,2.0,37.0,185.25,2,15.46714542115172,185.25,5.006756756756757,1.108108108108108,3.0
C1294,BOGO,4.5,0,0.0,-1.0,30,2.0,37.0,185.25,2,15.46714542115172,185.25,5.006756756756757,1.108108108108108,4.5
C1294,Free item,3.5,0,0.0,-1.0,30,2.0,37.0,185.25,2,15.46714542115172,185.25,5.006756756756757,1.108108108108108,3.5
C1294,Points bonus,2.0,1,12.0,5.0,30,2.0,37.0,185.25,2,15.46714542115172,185.25,5.006756756756757,1.108108108108108,2.0
C1294,Member exclusive,1.5,0,0.0,-1.0,30,2.0,37.0,185.25,2,15.46714542115172,185.25,5.006756756756757,1.108108108108108,1.5
C1295,20% off,3.0,0,0.0,-1.0,41,0.0,0.0,0.0,0,5.866406870161958,0.0,0.0,0.0,3.0
C1295,BOGO,4.5,0,0.0,-1.0,41,0.0,0.0,0.0,0,5.866406870161958,0.0,0.0,0.0,4.5
C1295,Free item,3.5,0,0.0,-1.0,41,0.0,0.0,0.0,0,5.866406870161958,0.0,0.0,0.0,3.5
C1295,Points bonus,2.0,0,0.0,-1.0,41,0.0,0.0,0.0,0,5.866406870161958,0.0,0.0,0.0,2.0
C1295,Member exclusive,1.5,0,0.0,-1.0,41,0.0,0.0,0.0,0,5.866406870161958,0.0,0.0,0.0,1.5
C1296,20% off,3.0,1,13.37,3.46,35,4.0,210.0,1232.25,13,6.808028183355897,1232.25,5.867857142857143,1.0904761904761904,3.0
C1296,BOGO,4.5,1,27.0,5.0,35,4.0,210.0,1232.25,13,6.808028183355897,1232.25,5.867857142857143,1.0904761904761904,4.5
C1296,Free item,3.5,0,0.0,-1.0,35,4.0,210.0,1232.25,13,6.808028183355897,1232.25,5.867857142857143,1.0904761904761904,3.5
C1296,Points bonus,2.0,1,12.0,5.0,35,4.0,210.0,1232.25,13,6.808028183355897,1232.25,5.867857142857143,1.0904761904761904,2.0
C1296,Member exclusive,1.5,1,9.0,5.0,35,4.0,210.0,1232.25,13,6.808028183355897,1232.25,5.867857142857143,1.0904761904761904,1.5
C1297,20% off,3.0,1,18.0,5.0,48,2.0,60.0,324.5,4,16.7980855047144,324.5,5.408333333333333,1.0666666666666669,3.0
C1297,BOGO,4.5,0,0.0,-1.0,48,2.0,60.0,324.5,4,16.7980855047144,324.5,5.408333333333333,1.0666666666666669,4.5
C1297,Free item,3.5,0,0.0,-1.0,48,2.0,60.0,324.5,4,16.7980855047144,324.5,5.408333333333333,1.0666666666666669,3.5
C1297,Points bonus,2.0,0,0.0,-1.0,48,2.0,60.0,324.5,4,16.7980855047144,324.5,5.408333333333333,1.0666666666666669,2.0
C1297,Member exclusive,1.5,0,0.0,-1.0,48,2.0,60.0,324.5,4,16.7980855047144,324.5,5.408333333333333,1.0666666666666669,1.5
C1298,20% off,3.0,0,0.0,-1.0,32,2.0,411.0,2371.25,24,24.250089085297223,2371.25,5.769464720194647,1.0924574209245743,3.0
C1298,BOGO,4.5,1,27.0,5.0,32,2.0,411.0,2371.25,24,24.250089085297223,2371.25,5.769464720194647,1.0924574209245743,4.5
C1298,Free item,3.5,0,0.0,-1.0,32,2.0,411.0,2371.25,24,24.250089085297223,2371.25,5.769464720194647,1.0924574209245743,3.5
C1298,Points bonus,2.0,0,0.0,-1.0,32,2.0,411.0,2371.25,24,24.250089085297223,2371.25,5.769464720194647,1.0924574209245743,2.0
C1298,Member exclusive,1.5,1,9.0,5.0,32,2.0,411.0,2371.25,24,24.250089085297223,2371.25,5.769464720194647,1.0924574209245743,1.5
C1299,20% off,3.0,1,18.0,5.0,47,6.0,195.0,1082.5,12,9.06253380575002,1082.5,5.551282051282051,1.1025641025641026,3.0
C1299,BOGO,4.5,0,0.0,-1.0,47,6.0,195.0,1082.5,12,9.06253380575002,1082.5,5.551282051282051,1.1025641025641026,4.5
C1299,Free item,3.5,1,21.0,5.0,47,6.0,195.0,1082.5,12,9.06253380575002,1082.5,5.551282051282051,1.1025641025641026,3.5
C1299,Points bonus,2.0,0,0.0,-1.0,47,6.0,195.0,1082.5,12,9.06253380575002,1082.5,5.551282051282051,1.1025641025641026,2.0
C1299,Member exclusive,1.5,0,0.0,-1.0,47,6.0,195.0,1082.5,12,9.06253380575002,1082.5,5.551282051282051,1.1025641025641026,1.5
C1300,20% off,3.0,0,0.0,-1.0,60,3.0,82.0,463.5,6,10.705350170796304,463.5,5.652439024390244,1.0609756097560976,3.0
C1300,BOGO,4.5,0,0.0,-1.0,60,3.0,82.0,463.5,6,10.705350170796304,463.5,5.652439024390244,1.0609756097560976,4.5
C1300,Free item,3.5,0,0.0,-1.0,60,3.0,82.0,463.5,6,10.705350170796304,463.5,5.652439024390244,1.0609756097560976,3.5
C1300,Points bonus,2.0,0,0.0,-1.0,60,3.0,82.0,463.5,6,10.705350170796304,463.5,5.652439024390244,1.0609756097560976,2.0
C1300,Member exclusive,1.5,0,0.0,-1.0,60,3.0,82.0,463.5,6,10.705350170796304,463.5,5.652439024390244,1.0609756097560976,1.5
C1301,20% off,3.0,1,18.0,5.0,44,2.0,130.0,762.75,9,26.386436752956605,762.75,5.867307692307692,1.1384615384615384,3.0
C1301,BOGO,4.5,0,0.0,-1.0,44,2.0,130.0,762.75,9,26.386436752956605,762.75,5.867307692307692,1.1384615384615384,4.5
C1301,Free item,3.5,1,21.0,5.0,44,2.0,130.0,762.75,9,26.386436752956605,762.75,5.867307692307692,1.1384615384615384,3.5
C1301,Points bonus,2.0,0,0.0,-1.0,44,2.0,130.0,762.75,9,26.386436752956605,762.75,5.867307692307692,1.1384615384615384,2.0
C1301,Member exclusive,1.5,1,9.0,5.0,44,2.0,130.0,762.75,9,26.386436752956605,762.75,5.867307692307692,1.1384615384615384,1.5
C1302,20% off,3.0,0,0.0,-1.0,58,3.0,104.0,612.5,7,7.773981036740729,612.5,5.889423076923077,1.1057692307692308,3.0
C1302,BOGO,4.5,1,27.0,5.0,58,3.0,104.0,612.5,7,7.773981036740729,612.5,5.889423076923077,1.1057692307692308,4.5
C1302,Free item,3.5,0,0.0,-1.0,58,3.0,104.0,612.5,7,7.773981036740729,612.5,5.889423076923077,1.1057692307692308,3.5
C1302,Points bonus,2.0,0,0.0,-1.0,58,3.0,104.0,612.5,7,7.773981036740729,612.5,5.889423076923077,1.1057692307692308,2.0
C1302,Member exclusive,1.5,0,0.0,-1.0,58,3.0,104.0,612.5,7,7.773981036740729,612.5,5.889423076923077,1.1057692307692308,1.5
C1303,20% off,3.0,0,0.0,-1.0,33,0.0,0.0,0.0,-2,5.987106383723777,0.0,0.0,0.0,3.0
C1303,BOGO,4.5,1,0.0,-1.0,33,0.0,0.0,0.0,-2,5.987106383723777,0.0,0.0,0.0,4.5
C1303,Free item,3.5,0,0.0,-1.0,33,0.0,0.0,0.0,-2,5.987106383723777,0.0,0.0,0.0,3.5
C1303,Points bonus,2.0,0,0.0,-1.0,33,0.0,0.0,0.0,-2,5.987106383723777,0.0,0.0,0.0,2.0
C1303,Member exclusive,1.5,1,0.0,-1.0,33,0.0,0.0,0.0,-2,5.987106383723777,0.0,0.0,0.0,1.5
C1304,20% off,3.0,0,0.0,-1.0,62,1.0,84.0,484.25,5,10.83928014661345,484.25,5.7648809523809526,1.119047619047619,3.0
C1304,BOGO,4.5,0,0.0,-1.0,62,1.0,84.0,484.25,5,10.83928014661345,484.25,5.7648809523809526,1.119047619047619,4.5
C1304,Free item,3.5,1,21.0,5.0,62,1.0,84.0,484.25,5,10.83928014661345,484.25,5.7648809523809526,1.119047619047619,3.5
C1304,Points bonus,2.0,1,12.0,5.0,62,1.0,84.0,484.25,5,10.83928014661345,484.25,5.7648809523809526,1.119047619047619,2.0
C1304,Member exclusive,1.5,0,0.0,-1.0,62,1.0,84.0,484.25,5,10.83928014661345,484.25,5.7648809523809526,1.119047619047619,1.5
C1305,20% off,3.0,0,0.0,-1.0,24,6.0,75.0,405.75,4,14.928059571569216,405.75,5.41,1.0666666666666669,3.0
C1305,BOGO,4.5,0,0.0,-1.0,24,6.0,75.0,405.75,4,14.928059571569216,405.75,5.41,1.0666666666666669,4.5
C1305,Free item,3.5,0,0.0,-1.0,24,6.0,75.0,405.75,4,14.928059571569216,405.75,5.41,1.0666666666666669,3.5
C1305,Points bonus,2.0,0,0.0,-1.0,24,6.0,75.0,405.75,4,14.928059571569216,405.75,5.41,1.0666666666666669,2.0
C1305,Member exclusive,1.5,0,0.0,-1.0,24,6.0,75.0,405.75,4,14.928059571569216,405.75,5.41,1.0666666666666669,1.5
C1306,20% off,3.0,1,18.0,5.0,28,5.0,109.0,602.25,6,19.85731104781325,602.25,5.525229357798165,1.1009174311926606,3.0
C1306,BOGO,4.5,0,0.0,-1.0,28,5.0,109.0,602.25,6,19.85731104781325,602.25,5.525229357798165,1.1009174311926606,4.5
C1306,Free item,3.5,1,21.0,5.0,28,5.0,109.0,602.25,6,19.85731104781325,602.25,5.525229357798165,1.1009174311926606,3.5
C1306,Points bonus,2.0,0,0.0,-1.0,28,5.0,109.0,602.25,6,19.85731104781325,602.25,5.525229357798165,1.1009174311926606,2.0
C1306,Member exclusive,1.5,0,0.0,-1.0,28,5.0,109.0,602.25,6,19.85731104781325,602.25,5.525229357798165,1.1009174311926606,1.5
C1307,20% off,3.0,1,18.0,5.0,29,2.0,270.0,1598.5,16,15.571985795181456,1598.5,5.92037037037037,1.0962962962962963,3.0
C1307,BOGO,4.5,0,0.0,-1.0,29,2.0,270.0,1598.5,16,15.571985795181456,1598.5,5.92037037037037,1.0962962962962963,4.5
C1307,Free item,3.5,0,0.0,-1.0,29,2.0,270.0,1598.5,16,15.571985795181456,1598.5,5.92037037037037,1.0962962962962963,3.5
C1307,Points bonus,2.0,0,0.0,-1.0,29,2.0,270.0,1598.5,16,15.571985795181456,1598.5,5.92037037037037,1.0962962962962963,2.0
C1307,Member exclusive,1.5,0,0.0,-1.0,29,2.0,270.0,1598.5,16,15.571985795181456,1598.5,5.92037037037037,1.0962962962962963,1.5
C1308,20% off,3.0,0,0.0,-1.0,23,2.0,138.0,786.0,8,36.29086485526353,786.0,5.695652173913044,1.1014492753623188,3.0
C1308,BOGO,4.5,0,0.0,-1.0,23,2.0,138.0,786.0,8,36.29086485526353,786.0,5.695652173913044,1.1014492753623188,4.5
C1308,Free item,3.5,0,0.0,-1.0,23,2.0,138.0,786.0,8,36.29086485526353,786.0,5.695652173913044,1.1014492753623188,3.5
C1308,Points bonus,2.0,0,0.0,-1.0,23,2.0,138.0,786.0,8,36.29086485526353,786.0,5.695652173913044,1.1014492753623188,2.0
C1308,Member exclusive,1.5,0,0.0,-1.0,23,2.0,138.0,786.0,8,36.29086485526353,786.0,5.695652173913044,1.1014492753623188,1.5
C1309,20% off,3.0,0,0.0,-1.0,21,2.0,23.0,123.75,2,22.880033686786795,123.75,5.380434782608695,1.0,3.0
C1309,BOGO,4.5,1,27.0,5.0,21,2.0,23.0,123.75,2,22.880033686786795,123.75,5.380434782608695,1.0,4.5
