customer_id,age,location,persona,lifecycle_stage,churn_risk_score,preferred_channel,spending_level,frequency_level,avg_monthly_visits,avg_ticket,promo_redemption_rate,join_date,recency,frequency,monetary,segment,avg_amount,std_amount,total_spent,favorite_category,avg_hour,avg_quantity,location_encoded,spending_level_encoded,frequency_level_encoded
C1051,60,downtown,sporadic,mature,0.30043256517431577,sms,high,regular,2,20.812438755004624,0.3,2024-12-21 07:53:22.416307,17.0,26.0,175.25,Lost,6.740384615384615,6.895462554909123,175.25,coffee,10.115384615384615,1.1923076923076923,1,3,2
C1052,25,downtown,quality_focused,mature,0.30997072660513103,email,high,regular,11,33.139927494064615,0.7,2023-10-10 07:53:22.416331,2.0,181.0,980.5,Champions,5.417127071823204,2.8962446049221784,980.5,coffee,10.469613259668508,1.1104972375690607,1,3,2
C1053,29,downtown,convenience_driven,mature,0.3107541362666857,app,medium,regular,16,17.10221991524896,0.5,2024-01-04 07:53:22.416356,3.0,250.0,1499.5,Loyal,5.998,3.7886556516245102,1499.5,pastry,10.524,1.1,1,2,2
C1054,59,suburb,convenience_driven,mature,0.48252107044837816,email,low,rare,6,6.923588490285262,0.5,2025-01-03 07:53:22.416381,10.0,96.0,551.25,Lost,5.7421875,3.2705731682205514,551.25,coffee,10.6875,1.0833333333333333,2,1,1
C1055,55,suburb,price_sensitive,mature,0.47970313050004526,email,high,regular,7,17.893847032992266,0.9,2023-12-14 07:53:22.416405,2.0,100.0,612.75,Loyal,6.1275,4.101843481837763,612.75,coffee,10.68,1.13,2,3,2
C1056,57,airport,sporadic,mature,0.29429265306536,app,medium,regular,4,13.270283226646837,0.3,2024-04-11 07:53:22.416430,1.0,73.0,406.25,New,5.565068493150685,2.665373188008509,406.25,pastry,10.246575342465754,1.082191780821918,0,2,2
C1057,51,downtown,sporadic,mature,0.2907822116776555,app,medium,rare,-1,13.454744780504589,0.3,2024-01-12 07:53:22.416461,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,2,1
C1058,36,downtown,loyal_regular,mature,0.24330027113339325,app,medium,regular,14,16.20944220392991,0.8,2024-05-20 07:53:22.416492,1.0,217.0,1176.75,Champions,5.4228110599078345,3.24083078715755,1176.75,coffee,10.28110599078341,1.0737327188940091,1,2,2
C1059,20,downtown,quality_focused,mature,0.3885895451020795,email,low,frequent,17,9.281241871333403,0.7,2024-05-18 07:53:22.416523,6.0,250.0,1429.25,At Risk,5.717,3.3547246848055017,1429.25,pastry,10.284,1.108,1,1,3
C1060,63,tech_park,convenience_driven,mature,0.7859567234317507,email,medium,frequent,26,16.611375646161267,0.5,2023-11-16 07:53:22.416548,2.0,364.0,2083.5,Champions,5.7239010989010985,3.544143914877778,2083.5,coffee,10.461538461538462,1.1263736263736264,3,2,3
C1061,61,university,loyal_regular,mature,0.12626431604288005,app,low,frequent,21,6.5871228865431695,0.8,2024-03-25 07:53:22.416574,2.0,320.0,1785.75,Champions,5.58046875,3.4728528152135043,1785.75,coffee,10.6625,1.0875,4,1,3
C1062,36,downtown,price_sensitive,mature,0.03636023066590569,app,medium,regular,4,9.97972001836049,0.9,2024-01-05 07:53:22.416599,3.0,58.0,297.25,Regular,5.125,2.6379692149354903,297.25,coffee,9.913793103448276,1.1206896551724137,1,2,2
C1063,19,suburb,quality_focused,mature,0.11176066697880377,app,medium,rare,1,19.424108759821515,0.7,2024-07-16 07:53:22.416624,49.0,3.0,12.0,Lost,4.0,1.3228756555322954,12.0,pastry,10.0,1.0,2,2,1
C1064,55,suburb,quality_focused,established,0.2440685291195539,app,medium,rare,2,19.865078230407633,0.7,2025-06-07 07:53:22.416649,10.0,23.0,125.75,Lost,5.467391304347826,3.3160288645954275,125.75,pastry,9.956521739130435,1.1304347826086956,2,2,1
C1065,62,downtown,quality_focused,mature,0.07111670499013728,email,medium,regular,8,19.610732929939807,0.7,2024-09-13 07:53:22.416676,2.0,132.0,703.0,Loyal,5.325757575757576,2.6504247452238374,703.0,coffee,10.416666666666666,1.0833333333333333,1,2,2
C1066,52,university,quality_focused,mature,0.554768136087405,app,medium,regular,9,22.078464709419087,0.7,2023-12-29 07:53:22.416702,10.0,162.0,959.0,At Risk,5.919753086419753,3.512914761987603,959.0,coffee,11.018518518518519,1.117283950617284,4,2,2
C1067,27,tech_park,sporadic,active,0.32520099314509515,sms,medium,frequent,9,12.830293967506496,0.3,2025-07-19 07:53:22.416727,7.0,166.0,981.25,At Risk,5.911144578313253,3.9774949345948887,981.25,pastry,10.0,1.1325301204819278,3,2,3
C1068,18,tech_park,quality_focused,mature,0.2245867777317469,email,low,regular,9,11.032095282134357,0.7,2023-11-15 07:53:22.416752,1.0,161.0,859.75,Loyal,5.340062111801243,2.760852562365114,859.75,pastry,10.347826086956522,1.0993788819875776,3,1,2
C1069,56,suburb,convenience_driven,mature,0.2844990654349826,app,high,rare,2,25.85884550421214,0.5,2024-01-24 07:53:22.416777,9.0,30.0,185.5,Lost,6.183333333333334,4.327106489874342,185.5,pastry,10.533333333333333,1.0666666666666667,2,3,1
C1070,29,tech_park,price_sensitive,mature,0.31350383979910423,email,medium,regular,6,11.30742204260248,0.9,2024-02-25 07:53:22.416802,7.0,95.0,483.0,Lost,5.08421052631579,2.6564380162033836,483.0,pastry,10.326315789473684,1.063157894736842,3,2,2
C1071,35,downtown,loyal_regular,mature,0.09040044865851586,app,high,regular,10,26.9455943059412,0.8,2024-08-14 07:53:22.416828,1.0,168.0,985.75,Champions,5.867559523809524,3.492284652236138,985.75,coffee,10.577380952380953,1.1130952380952381,1,3,2
C1072,52,tech_park,sporadic,established,0.3733823214278496,sms,medium,regular,3,12.201819880787763,0.3,2025-04-16 07:53:22.416854,5.0,42.0,243.75,Lost,5.803571428571429,4.606972351867447,243.75,coffee,10.476190476190476,1.0952380952380953,3,2,2
C1073,24,airport,price_sensitive,mature,0.03205473276007528,sms,high,rare,2,16.691400045144412,0.9,2025-01-19 07:53:22.416879,21.0,29.0,142.0,Lost,4.896551724137931,2.1820260504240236,142.0,pastry,9.96551724137931,1.103448275862069,0,3,1
C1074,27,downtown,price_sensitive,established,0.4874789162782412,app,medium,frequent,14,8.611887589101435,0.9,2025-03-21 07:53:22.416903,2.0,236.0,1363.5,Champions,5.7775423728813555,3.7715739558677455,1363.5,coffee,10.720338983050848,1.1016949152542372,1,2,3
C1075,39,tech_park,sporadic,mature,0.018415339687105955,sms,medium,regular,2,14.046177954306897,0.3,2024-07-05 07:53:22.416930,4.0,28.0,190.25,Lost,6.794642857142857,4.620833243877653,190.25,coffee,10.321428571428571,1.1428571428571428,3,2,2
C1076,18,university,price_sensitive,mature,0.27510244579060844,email,medium,regular,9,11.754544095207322,0.9,2024-09-06 07:53:22.416955,1.0,118.0,594.25,Loyal,5.036016949152542,2.664116453600095,594.25,coffee,9.584745762711865,1.11864406779661,4,2,2
C1077,22,tech_park,sporadic,mature,0.39300892046056096,email,low,regular,0,5.940893323323752,0.3,2024-01-16 07:53:22.416980,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3,1,2
C1078,27,university,loyal_regular,active,0.523590235520917,email,high,regular,14,26.94761466574102,0.8,2025-07-20 07:53:22.417004,1.0,249.0,1460.5,Champions,5.865461847389558,3.7205120029456555,1460.5,coffee,10.610441767068274,1.1124497991967872,4,3,2
C1079,34,suburb,convenience_driven,mature,0.5685442504272903,sms,low,rare,3,9.113893004007544,0.5,2024-03-27 07:53:22.417029,4.0,49.0,251.75,Lost,5.137755102040816,3.472009063751924,251.75,pastry,9.571428571428571,1.0612244897959184,2,1,1
C1080,50,suburb,price_sensitive,mature,0.3423653943029418,email,high,rare,-1,16.907620223034645,0.9,2024-01-18 07:53:22.417053,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,3,1
C1081,57,downtown,sporadic,established,0.15609233427804298,app,medium,regular,3,15.457024954460236,0.3,2025-04-06 07:53:22.417078,1.0,45.0,261.5,New,5.811111111111111,5.399693687533758,261.5,coffee,10.177777777777777,1.1777777777777778,1,2,2
C1082,52,suburb,sporadic,established,0.17017309837494266,app,high,frequent,3,20.64251918156056,0.3,2025-04-22 07:53:22.417111,6.0,45.0,262.75,Lost,5.838888888888889,3.824693821508177,262.75,coffee,9.88888888888889,1.2,2,3,3
C1083,36,downtown,convenience_driven,mature,0.5933266735805311,email,low,frequent,32,10.134430234752962,0.5,2024-07-12 07:53:22.417139,1.0,522.0,2956.25,Champions,5.663314176245211,3.550706173572554,2956.25,coffee,10.64367816091954,1.1053639846743295,1,1,3
C1084,24,tech_park,price_sensitive,mature,0.1727127120638288,email,low,rare,2,6.82444727063362,0.9,2024-02-02 07:53:22.417163,27.0,22.0,93.0,Lost,4.2272727272727275,1.3516063875403321,93.0,coffee,8.909090909090908,1.0,3,1,1
C1085,33,university,convenience_driven,mature,0.12038661239710423,sms,low,regular,16,7.589153234868275,0.5,2024-04-25 07:53:22.417188,1.0,236.0,1274.5,Champions,5.40042372881356,3.089212498719222,1274.5,coffee,9.817796610169491,1.0720338983050848,4,1,2
C1086,26,downtown,price_sensitive,mature,0.2852315842956066,email,medium,regular,7,11.378006620191064,0.9,2024-08-29 07:53:22.417213,1.0,110.0,614.75,Loyal,5.588636363636364,4.114556053565392,614.75,pastry,10.236363636363636,1.1,1,2,2
C1087,48,suburb,quality_focused,mature,0.4158589968158292,sms,high,frequent,22,34.98649525625269,0.7,2024-04-10 07:53:22.417237,1.0,322.0,1707.75,Champions,5.303571428571429,3.120010480480613,1707.75,coffee,10.192546583850932,1.0900621118012421,2,3,3
C1088,56,downtown,price_sensitive,active,0.2266599707579592,email,medium,regular,9,12.376051854012,0.9,2025-07-11 07:53:22.417262,4.0,144.0,798.25,At Risk,5.543402777777778,3.3994458954476894,798.25,coffee,10.208333333333334,1.0972222222222223,1,2,2
C1089,51,tech_park,price_sensitive,established,0.3601196502577167,sms,high,frequent,17,19.473443420218974,0.9,2025-03-27 07:53:22.417286,1.0,249.0,1314.5,Champions,5.279116465863454,2.8115196539606155,1314.5,coffee,10.337349397590362,1.0602409638554218,3,3,3
C1090,59,suburb,convenience_driven,active,0.21942128221093565,app,medium,rare,3,17.980191986425567,0.5,2025-08-05 07:53:22.417311,13.0,47.0,260.25,Lost,5.537234042553192,3.465269737996853,260.25,coffee,10.27659574468085,1.0851063829787233,2,2,1
C1091,55,downtown,price_sensitive,mature,0.07170068971403357,email,medium,regular,9,8.559831978373742,0.9,2024-06-23 07:53:22.417336,6.0,148.0,908.25,At Risk,6.136824324324325,3.772701631666778,908.25,pastry,10.493243243243244,1.135135135135135,1,2,2
C1092,18,downtown,convenience_driven,mature,0.4559781435348699,email,medium,frequent,29,15.115829303007368,0.5,2024-03-06 07:53:22.417360,1.0,546.0,3009.25,Champions,5.511446886446887,3.735489591718108,3009.25,pastry,10.421245421245422,1.086080586080586,1,2,3
C1093,57,suburb,loyal_regular,active,0.6353655831259023,email,medium,frequent,23,16.30543684070002,0.8,2025-06-24 07:53:22.417385,3.0,418.0,2332.25,Loyal,5.579545454545454,3.5777314241028306,2332.25,pastry,10.246411483253588,1.1004784688995215,2,2,3
C1094,28,suburb,sporadic,mature,0.15772339227941484,sms,low,regular,0,7.592775514071574,0.3,2024-05-16 07:53:22.417410,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,1,2
C1095,31,tech_park,convenience_driven,mature,0.05077642028543458,email,medium,regular,16,17.54323016572431,0.5,2024-04-10 07:53:22.417434,1.0,305.0,1686.75,Champions,5.530327868852459,3.2473582214569743,1686.75,pastry,10.068852459016393,1.1311475409836065,3,2,2
C1096,29,suburb,quality_focused,mature,0.3575448951267171,app,medium,regular,7,20.391060083658513,0.7,2024-11-18 07:53:22.417459,2.0,109.0,640.0,Loyal,5.871559633027523,4.292895546673797,640.0,pastry,9.889908256880734,1.073394495412844,2,2,2
C1097,52,tech_park,loyal_regular,mature,0.278073671761583,email,medium,rare,6,13.67238979106644,0.8,2023-09-07 07:53:22.417483,1.0,114.0,659.25,Loyal,5.782894736842105,3.4732723402986356,659.25,coffee,10.833333333333334,1.0614035087719298,3,2,1
C1098,50,downtown,price_sensitive,established,0.4553893743946922,app,medium,rare,4,9.352656809567632,0.9,2025-03-21 07:53:22.417508,3.0,63.0,354.25,Regular,5.623015873015873,3.3010485308413435,354.25,pastry,9.825396825396826,1.0476190476190477,1,2,1
C1099,38,downtown,convenience_driven,mature,0.3638967365266807,app,low,regular,13,9.324263112670785,0.5,2024-05-23 07:53:22.417532,2.0,228.0,1267.75,Champions,5.56030701754386,2.900788498690582,1267.75,pastry,10.552631578947368,1.1228070175438596,1,1,2
C1100,24,suburb,sporadic,active,0.2778881863271793,email,high,regular,2,22.850225607943514,0.3,2025-06-08 07:53:22.417557,10.0,28.0,158.25,Lost,5.651785714285714,2.593027764876031,158.25,coffee,10.642857142857142,1.1428571428571428,2,3,2
C1101,46,tech_park,quality_focused,mature,0.3486442144560172,email,medium,regular,9,21.66834420534218,0.7,2025-01-29 07:53:22.417581,5.0,153.0,858.5,At Risk,5.611111111111111,3.3825316654595063,858.5,coffee,10.660130718954248,1.1176470588235294,3,2,2
C1102,41,university,sporadic,mature,0.28026138187607835,app,low,rare,3,6.537053499116837,0.3,2024-08-06 07:53:22.417606,15.0,39.0,187.5,Lost,4.8076923076923075,2.402343659997201,187.5,coffee,9.692307692307692,1.0256410256410255,4,1,1
C1103,54,university,convenience_driven,established,0.31421331562265487,email,medium,rare,5,16.5660498504983,0.5,2025-03-10 07:53:22.417630,1.0,92.0,495.25,New,5.383152173913044,3.1219382994895004,495.25,pastry,10.08695652173913,1.0978260869565217,4,2,1
C1104,32,tech_park,loyal_regular,mature,0.4079763542197651,app,medium,regular,11,16.502613550698342,0.8,2023-11-15 07:53:22.417654,1.0,172.0,928.0,Champions,5.395348837209302,3.056238255643987,928.0,pastry,10.622093023255815,1.0930232558139534,3,2,2
C1105,21,downtown,sporadic,mature,0.4440042559159616,app,high,rare,1,21.17241019922072,0.3,2025-02-13 07:53:22.417683,21.0,8.0,36.25,Lost,4.53125,1.4419573750387253,36.25,pastry,12.125,1.125,1,3,1
C1106,60,university,price_sensitive,established,0.3311885880302344,email,medium,frequent,17,10.031868044257253,0.9,2025-06-06 07:53:22.417708,5.0,316.0,1747.0,At Risk,5.5284810126582276,3.274659158750349,1747.0,pastry,10.348101265822784,1.1044303797468353,4,2,3
C1107,63,airport,sporadic,established,0.6153493477837712,email,low,regular,5,7.3312994452504405,0.3,2025-04-27 07:53:22.417733,4.0,104.0,564.0,At Risk,5.423076923076923,3.2614765483717325,564.0,coffee,9.875,1.0769230769230769,0,1,2
C1108,27,downtown,convenience_driven,established,0.33019518770267203,email,high,frequent,29,27.938925412759687,0.5,2025-05-01 07:53:22.417758,2.0,481.0,2714.0,Champions,5.642411642411642,3.5196235009629695,2714.0,coffee,10.32016632016632,1.1143451143451144,1,3,3
C1109,25,university,loyal_regular,mature,0.12617832923051203,email,medium,frequent,25,15.092926111462127,0.8,2023-12-10 07:53:22.417782,3.0,327.0,1725.0,Loyal,5.275229357798165,3.01992582984844,1725.0,coffee,10.030581039755353,1.073394495412844,4,2,3
C1110,35,suburb,price_sensitive,established,0.18568290067555873,app,medium,regular,6,8.922330851617712,0.9,2025-03-22 07:53:22.417807,2.0,93.0,562.0,New,6.043010752688172,3.46892721950619,562.0,coffee,10.795698924731182,1.1612903225806452,2,2,2
C1111,57,suburb,convenience_driven,mature,0.5265179073731024,app,medium,frequent,30,18.036777884913477,0.5,2024-05-21 07:53:22.417833,1.0,515.0,3011.0,Champions,5.846601941747573,3.761430453072822,3011.0,coffee,10.351456310679612,1.0970873786407767,2,2,3
C1112,44,airport,convenience_driven,mature,0.21150037730835225,app,medium,regular,17,17.45423799246318,0.5,2023-12-09 07:53:22.417857,1.0,275.0,1520.0,Champions,5.527272727272727,3.6961068759557056,1520.0,coffee,10.745454545454546,1.0981818181818181,0,2,2
C1113,45,university,sporadic,mature,0.04681177526873953,sms,high,frequent,6,22.648029146375695,0.3,2024-08-01 07:53:22.417882,4.0,95.0,518.5,Lost,5.457894736842105,3.0758696728114057,518.5,coffee,10.852631578947369,1.0736842105263158,4,3,3
C1114,26,university,quality_focused,mature,0.45825522201136204,sms,medium,rare,0,22.237125057485734,0.7,2024-02-21 07:53:22.417906,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,2,1
C1115,18,university,sporadic,mature,0.25389369377942544,app,low,rare,-2,7.560373597952031,0.3,2024-11-17 07:53:22.417931,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,1,1
C1116,56,downtown,loyal_regular,mature,0.33971929493822967,app,medium,rare,0,15.769761410072519,0.8,2024-09-17 07:53:22.417955,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,2,1
C1117,26,suburb,sporadic,mature,0.378593506255906,sms,medium,frequent,8,12.485485332590509,0.3,2024-04-16 07:53:22.417980,4.0,129.0,681.0,At Risk,5.27906976744186,2.9857454162079824,681.0,coffee,10.604651162790697,1.0775193798449612,2,2,3
C1118,22,tech_park,sporadic,mature,0.41033298002112,email,medium,frequent,7,13.37329722947422,0.3,2024-05-21 07:53:22.418004,1.0,127.0,733.75,Loyal,5.77755905511811,3.890646642408944,733.75,pastry,9.960629921259843,1.110236220472441,3,2,3
C1119,22,university,convenience_driven,mature,0.10597432687330645,email,medium,frequent,30,15.764406327131297,0.5,2023-10-02 07:53:22.418029,1.0,515.0,2873.25,Champions,5.579126213592233,3.676077651571243,2873.25,coffee,10.227184466019418,1.0893203883495146,4,2,3
C1120,40,suburb,price_sensitive,mature,0.3396508492251282,app,medium,regular,10,10.885439032877471,0.9,2024-06-16 07:53:22.418053,3.0,155.0,830.5,Loyal,5.358064516129033,2.997295771835437,830.5,coffee,10.23225806451613,1.0580645161290323,2,2,2
C1121,42,university,price_sensitive,mature,0.16109459593091718,app,medium,regular,7,12.08297378049725,0.9,2024-12-30 07:53:22.418078,4.0,114.0,581.75,At Risk,5.103070175438597,3.029685613291553,581.75,coffee,10.456140350877194,1.0789473684210527,4,2,2
C1122,47,suburb,price_sensitive,mature,0.1641650105401121,app,low,rare,1,3.7170484366693284,0.9,2024-08-14 07:53:22.418104,33.0,4.0,38.75,Lost,9.6875,6.121597694502093,38.75,coffee,11.25,1.25,2,1,1
C1123,51,suburb,convenience_driven,mature,0.2235454282148424,app,low,rare,6,8.09486485529107,0.5,2024-09-01 07:53:22.418129,1.0,109.0,618.0,Loyal,5.669724770642202,3.8054360383622163,618.0,coffee,10.100917431192661,1.128440366972477,2,1,1
C1124,30,university,sporadic,mature,0.149664848588036,app,medium,rare,0,15.135991977491244,0.3,2023-12-26 07:53:22.418153,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,2,1
C1125,31,downtown,quality_focused,mature,0.07184698346862459,sms,high,regular,14,34.67501799168086,0.7,2024-11-03 07:53:22.418178,1.0,208.0,1209.25,Champions,5.813701923076923,3.690285228832754,1209.25,coffee,10.20673076923077,1.1298076923076923,1,3,2
C1126,61,downtown,convenience_driven,mature,0.3879870557360262,app,medium,regular,14,15.467277929282327,0.5,2023-12-19 07:53:22.418202,5.0,253.0,1345.25,At Risk,5.317193675889328,3.327887043254061,1345.25,pastry,10.304347826086957,1.0671936758893281,1,2,2
C1127,29,tech_park,sporadic,mature,0.06737021466128931,sms,low,regular,0,5.85138630111638,0.3,2024-11-18 07:53:22.418227,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3,1,2
C1128,43,university,loyal_regular,mature,0.3414858858904788,email,high,regular,9,26.04320668702441,0.8,2025-03-07 07:53:22.418251,5.0,157.0,882.0,At Risk,5.617834394904459,4.433045390466651,882.0,pastry,10.968152866242038,1.1019108280254777,4,3,2
C1129,29,suburb,price_sensitive,mature,0.22626269950679995,app,high,regular,5,15.7049581645857,0.9,2024-04-21 07:53:22.418276,2.0,77.0,440.0,New,5.714285714285714,3.2891653990877985,440.0,coffee,10.090909090909092,1.1168831168831168,2,3,2
C1130,51,suburb,quality_focused,mature,0.3072420203547697,app,medium,regular,13,22.831650203560592,0.7,2024-08-16 07:53:22.418301,4.0,205.0,1076.75,At Risk,5.2524390243902435,2.999999003666341,1076.75,pastry,10.180487804878048,1.0731707317073171,2,2,2
C1131,50,airport,sporadic,mature,0.181191588331749,app,low,rare,2,5.53489653243564,0.3,2023-11-14 07:53:22.418325,10.0,28.0,155.0,Lost,5.535714285714286,3.1237695990480008,155.0,coffee,9.857142857142858,1.1428571428571428,0,1,1
C1132,35,suburb,price_sensitive,active,0.15745690443380816,sms,medium,rare,2,10.936326620084055,0.9,2025-07-28 07:53:22.418350,15.0,28.0,138.75,Lost,4.955357142857143,2.276137863010185,138.75,pastry,9.285714285714286,1.1071428571428572,2,2,1
C1133,55,suburb,quality_focused,mature,0.3745462890473238,app,high,regular,9,36.48131613821638,0.7,2024-09-30 07:53:22.418374,2.0,147.0,791.5,Loyal,5.384353741496598,3.0378987574162575,791.5,pastry,9.993197278911564,1.1156462585034013,2,3,2
C1134,38,university,price_sensitive,mature,0.03160843823382617,email,low,rare,0,3.9683219724944787,0.9,2024-07-03 07:53:22.418399,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,1,1
C1135,38,tech_park,price_sensitive,mature,0.20832872955709858,email,medium,regular,6,10.07177775749344,0.9,2023-12-31 07:53:22.418423,3.0,88.0,476.75,Regular,5.417613636363637,3.510600038542772,476.75,coffee,10.920454545454545,1.1363636363636365,3,2,2
C1136,42,suburb,convenience_driven,mature,0.24266002531025754,app,low,rare,2,8.262115187629117,0.5,2024-07-01 07:53:22.418448,17.0,24.0,130.0,Lost,5.416666666666667,3.5460224706449397,130.0,coffee,10.75,1.125,2,1,1
C1137,23,suburb,convenience_driven,active,0.3699613945203299,email,medium,regular,20,16.28369583980537,0.5,2025-07-06 07:53:22.418472,1.0,375.0,2117.75,Champions,5.647333333333333,3.8041271330236555,2117.75,pastry,10.469333333333333,1.0933333333333333,2,2,2
C1138,51,suburb,convenience_driven,active,0.06488912177924333,app,low,frequent,33,9.238081245239698,0.5,2025-06-14 07:53:22.418501,1.0,547.0,3081.25,Champions,5.6329981718464355,3.4703774913157615,3081.25,pastry,10.170018281535649,1.1005484460694699,2,1,3
C1139,48,university,quality_focused,mature,0.14939432965882318,email,medium,frequent,22,20.614542105010017,0.7,2025-01-19 07:53:22.418526,1.0,421.0,2256.75,Champions,5.360451306413301,3.091362395854657,2256.75,coffee,10.323040380047505,1.0902612826603326,4,2,3
C1140,28,tech_park,quality_focused,mature,0.4226921552574322,email,medium,frequent,18,19.23855018432036,0.7,2024-07-02 07:53:22.418557,2.0,277.0,1564.5,Champions,5.648014440433213,3.6641409653946817,1564.5,coffee,10.462093862815884,1.1191335740072201,3,2,3
C1141,43,university,price_sensitive,mature,0.14408523487903385,app,high,frequent,18,16.821069553291665,0.9,2024-08-26 07:53:22.418591,1.0,325.0,1765.25,Champions,5.431538461538461,3.12548229896437,1765.25,coffee,10.212307692307693,1.0861538461538462,4,3,3
C1142,62,downtown,quality_focused,mature,0.08304227353985562,sms,low,rare,2,9.539580217801214,0.7,2024-01-23 07:53:22.418615,5.0,29.0,152.75,Lost,5.267241379310345,2.882312931052476,152.75,pastry,10.068965517241379,1.0344827586206897,1,1,1
C1143,22,downtown,convenience_driven,mature,0.04922356564602765,email,low,rare,6,6.983334737394847,0.5,2024-11-05 07:53:22.418639,11.0,90.0,489.75,Lost,5.441666666666666,4.440943631378207,489.75,coffee,10.433333333333334,1.0666666666666667,1,1,1
C1144,38,downtown,price_sensitive,mature,0.6687136365959377,email,low,rare,4,3.63834407096587,0.9,2023-12-15 07:53:22.418663,11.0,66.0,344.75,Lost,5.223484848484849,3.4596934023448425,344.75,pastry,9.878787878787879,1.0454545454545454,1,1,1
C1145,56,downtown,convenience_driven,established,0.163581829753037,app,low,regular,20,10.242808130168601,0.5,2025-04-10 07:53:22.418688,1.0,331.0,1806.5,Champions,5.457703927492447,3.0398404339028366,1806.5,pastry,10.353474320241691,1.093655589123867,1,1,2
C1146,48,downtown,price_sensitive,mature,0.5653427962901283,sms,high,regular,6,16.247337625178332,0.9,2024-03-04 07:53:22.418716,1.0,106.0,572.0,Loyal,5.39622641509434,3.3890348261724723,572.0,pastry,10.283018867924529,1.0754716981132075,1,3,2
C1147,49,suburb,convenience_driven,mature,0.688335553178241,sms,high,frequent,26,29.31846948601622,0.5,2024-04-11 07:53:22.418741,2.0,439.0,2404.0,Champions,5.476082004555809,3.1487563178855686,2404.0,pastry,10.533029612756264,1.0956719817767653,2,3,3
C1148,31,downtown,convenience_driven,established,0.621481646719895,app,high,frequent,28,28.064798532928595,0.5,2025-04-22 07:53:22.418765,1.0,499.0,2860.25,Champions,5.731963927855712,3.5361976934569492,2860.25,coffee,10.268537074148297,1.1182364729458918,1,3,3
C1149,51,suburb,sporadic,mature,0.577597825348207,email,high,regular,4,22.13749250771267,0.3,2024-01-26 07:53:22.418790,4.0,52.0,263.5,Lost,5.0673076923076925,2.3009564212493654,263.5,coffee,9.653846153846153,1.0576923076923077,2,3,2
C1150,37,suburb,sporadic,mature,0.41086038086920035,email,medium,regular,1,13.961204703093406,0.3,2025-01-21 07:53:22.418815,9.0,10.0,70.5,Lost,7.05,4.374484096566257,70.5,coffee,11.5,1.1,2,2,2
C1151,46,suburb,loyal_regular,mature,0.5028237717542888,app,medium,regular,13,16.387025067980158,0.8,2023-11-05 07:53:22.418841,7.0,186.0,1041.75,At Risk,5.600806451612903,3.3499071217719885,1041.75,coffee,10.46236559139785,1.0591397849462365,2,2,2
C1152,32,airport,sporadic,mature,0.15829697613208937,sms,low,regular,0,5.841463639619629,0.3,2023-09-20 07:53:22.418866,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1,2
C1153,53,airport,sporadic,mature,0.08167956556204742,email,high,rare,-1,22.44044055887269,0.3,2025-03-03 07:53:22.418890,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,3,1
C1154,53,downtown,quality_focused,mature,0.10414150321396602,app,high,frequent,18,33.76286404091918,0.7,2024-07-12 07:53:22.418915,1.0,329.0,1770.0,Champions,5.379939209726444,3.414407511535474,1770.0,coffee,10.167173252279635,1.0851063829787233,1,3,3
C1155,40,suburb,sporadic,mature,0.06612017232417677,email,high,rare,0,24.454442019278087,0.3,2024-04-21 07:53:22.418939,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,3,1
C1156,64,university,quality_focused,mature,0.3438072972522627,sms,low,regular,10,11.32789063446781,0.7,2025-01-26 07:53:22.418964,1.0,155.0,846.75,Loyal,5.462903225806452,3.624053117307672,846.75,pastry,10.464516129032258,1.096774193548387,4,1,2
C1157,61,suburb,loyal_regular,mature,0.5181332265542569,email,medium,frequent,26,14.120450809226261,0.8,2024-11-26 07:53:22.418988,1.0,516.0,2831.25,Champions,5.486918604651163,3.4871398134859497,2831.25,pastry,10.174418604651162,1.1065891472868217,2,2,3
C1158,32,suburb,sporadic,mature,0.2732457467144307,app,medium,frequent,7,15.267285075858908,0.3,2023-10-01 07:53:22.419013,3.0,132.0,723.25,Loyal,5.479166666666667,3.019030237520588,723.25,coffee,10.098484848484848,1.0757575757575757,2,2,3
C1159,44,downtown,sporadic,mature,0.13518733822730322,app,medium,regular,5,13.617931529517577,0.3,2024-04-29 07:53:22.419037,2.0,65.0,339.75,New,5.226923076923077,3.018084514160494,339.75,pastry,10.061538461538461,1.0769230769230769,1,2,2
