customer_id,promotion,cost,responded,revenue_lift,roi
C0857,Member exclusive,1.5,0,0.0,-1.0
C0858,20% off,3.0,0,0.0,-1.0
C0858,BOGO,4.5,0,0.0,-1.0
C0858,Free item,3.5,1,21.0,5.0
C0858,Points bonus,2.0,0,0.0,-1.0
C0858,Member exclusive,1.5,0,0.0,-1.0
C0859,20% off,3.0,0,0.0,-1.0
C0859,BOGO,4.5,0,0.0,-1.0
C0859,Free item,3.5,0,0.0,-1.0
C0859,Points bonus,2.0,0,0.0,-1.0
C0859,Member exclusive,1.5,0,0.0,-1.0
C0860,20% off,3.0,0,0.0,-1.0
C0860,BOGO,4.5,0,0.0,-1.0
C0860,Free item,3.5,0,0.0,-1.0
C0860,Points bonus,2.0,0,0.0,-1.0
C0860,Member exclusive,1.5,0,0.0,-1.0
C0861,20% off,3.0,0,0.0,-1.0
C0861,BOGO,4.5,1,27.0,5.0
C0861,Free item,3.5,1,21.0,5.0
C0861,Points bonus,2.0,1,12.0,5.0
C0861,Member exclusive,1.5,0,0.0,-1.0
C0862,20% off,3.0,0,0.0,-1.0
C0862,BOGO,4.5,0,0.0,-1.0
C0862,Free item,3.5,0,0.0,-1.0
C0862,Points bonus,2.0,1,0.0,-1.0
C0862,Member exclusive,1.5,1,0.0,-1.0
C0863,20% off,3.0,0,0.0,-1.0
C0863,BOGO,4.5,0,0.0,-1.0
C0863,Free item,3.5,0,0.0,-1.0
C0863,Points bonus,2.0,0,0.0,-1.0
C0863,Member exclusive,1.5,0,0.0,-1.0
C0864,20% off,3.0,0,0.0,-1.0
C0864,BOGO,4.5,0,0.0,-1.0
C0864,Free item,3.5,0,0.0,-1.0
C0864,Points bonus,2.0,0,0.0,-1.0
C0864,Member exclusive,1.5,0,0.0,-1.0
C0865,20% off,3.0,1,18.0,5.0
C0865,BOGO,4.5,0,0.0,-1.0
C0865,Free item,3.5,0,0.0,-1.0
C0865,Points bonus,2.0,0,0.0,-1.0
C0865,Member exclusive,1.5,0,0.0,-1.0
C0866,20% off,3.0,0,0.0,-1.0
C0866,BOGO,4.5,1,27.0,5.0
C0866,Free item,3.5,1,21.0,5.0
C0866,Points bonus,2.0,1,12.0,5.0
C0866,Member exclusive,1.5,1,9.0,5.0
C0867,20% off,3.0,0,0.0,-1.0
C0867,BOGO,4.5,0,0.0,-1.0
C0867,Free item,3.5,0,0.0,-1.0
C0867,Points bonus,2.0,0,0.0,-1.0
C0867,Member exclusive,1.5,0,0.0,-1.0
C0868,20% off,3.0,0,0.0,-1.0
C0868,BOGO,4.5,1,27.0,5.0
C0868,Free item,3.5,0,0.0,-1.0
C0868,Points bonus,2.0,1,12.0,5.0
C0868,Member exclusive,1.5,0,0.0,-1.0
C0869,20% off,3.0,0,0.0,-1.0
C0869,BOGO,4.5,0,0.0,-1.0
C0869,Free item,3.5,1,21.0,5.0
C0869,Points bonus,2.0,0,0.0,-1.0
C0869,Member exclusive,1.5,1,9.0,5.0
C0870,20% off,3.0,0,0.0,-1.0
C0870,BOGO,4.5,0,0.0,-1.0
C0870,Free item,3.5,1,19.02,4.43
C0870,Points bonus,2.0,0,0.0,-1.0
C0870,Member exclusive,1.5,0,0.0,-1.0
C0871,20% off,3.0,0,0.0,-1.0
C0871,BOGO,4.5,0,0.0,-1.0
C0871,Free item,3.5,0,0.0,-1.0
C0871,Points bonus,2.0,0,0.0,-1.0
C0871,Member exclusive,1.5,0,0.0,-1.0
C0872,20% off,3.0,0,0.0,-1.0
C0872,BOGO,4.5,1,18.79,3.17
C0872,Free item,3.5,0,0.0,-1.0
C0872,Points bonus,2.0,0,0.0,-1.0
C0872,Member exclusive,1.5,0,0.0,-1.0
C0873,20% off,3.0,1,18.0,5.0
C0873,BOGO,4.5,1,27.0,5.0
C0873,Free item,3.5,0,0.0,-1.0
C0873,Points bonus,2.0,0,0.0,-1.0
C0873,Member exclusive,1.5,1,9.0,5.0
C0874,20% off,3.0,1,18.0,5.0
C0874,BOGO,4.5,0,0.0,-1.0
C0874,Free item,3.5,0,0.0,-1.0
C0874,Points bonus,2.0,0,0.0,-1.0
C0874,Member exclusive,1.5,0,0.0,-1.0
C0875,20% off,3.0,0,0.0,-1.0
C0875,BOGO,4.5,0,0.0,-1.0
C0875,Free item,3.5,0,0.0,-1.0
C0875,Points bonus,2.0,0,0.0,-1.0
C0875,Member exclusive,1.5,0,0.0,-1.0
C0876,20% off,3.0,0,0.0,-1.0
C0876,BOGO,4.5,0,0.0,-1.0
C0876,Free item,3.5,0,0.0,-1.0
C0876,Points bonus,2.0,0,0.0,-1.0
C0876,Member exclusive,1.5,0,0.0,-1.0
C0877,20% off,3.0,1,0.0,-1.0
C0877,BOGO,4.5,0,0.0,-1.0
C0877,Free item,3.5,0,0.0,-1.0
C0877,Points bonus,2.0,0,0.0,-1.0
C0877,Member exclusive,1.5,0,0.0,-1.0
C0878,20% off,3.0,1,18.0,5.0
C0878,BOGO,4.5,1,27.0,5.0
C0878,Free item,3.5,1,21.0,5.0
C0878,Points bonus,2.0,0,0.0,-1.0
C0878,Member exclusive,1.5,0,0.0,-1.0
C0879,20% off,3.0,0,0.0,-1.0
C0879,BOGO,4.5,0,0.0,-1.0
C0879,Free item,3.5,1,21.0,5.0
C0879,Points bonus,2.0,0,0.0,-1.0
C0879,Member exclusive,1.5,1,9.0,5.0
C0880,20% off,3.0,0,0.0,-1.0
C0880,BOGO,4.5,0,0.0,-1.0
C0880,Free item,3.5,0,0.0,-1.0
C0880,Points bonus,2.0,0,0.0,-1.0
C0880,Member exclusive,1.5,1,9.0,5.0
C0881,20% off,3.0,0,0.0,-1.0
C0881,BOGO,4.5,0,0.0,-1.0
C0881,Free item,3.5,0,0.0,-1.0
C0881,Points bonus,2.0,0,0.0,-1.0
C0881,Member exclusive,1.5,0,0.0,-1.0
C0882,20% off,3.0,0,0.0,-1.0
C0882,BOGO,4.5,0,0.0,-1.0
C0882,Free item,3.5,0,0.0,-1.0
C0882,Points bonus,2.0,0,0.0,-1.0
C0882,Member exclusive,1.5,0,0.0,-1.0
C0883,20% off,3.0,0,0.0,-1.0
C0883,BOGO,4.5,1,18.35,3.08
C0883,Free item,3.5,0,0.0,-1.0
C0883,Points bonus,2.0,1,12.0,5.0
C0883,Member exclusive,1.5,1,9.0,5.0
C0884,20% off,3.0,0,0.0,-1.0
C0884,BOGO,4.5,0,0.0,-1.0
C0884,Free item,3.5,0,0.0,-1.0
C0884,Points bonus,2.0,0,0.0,-1.0
C0884,Member exclusive,1.5,1,9.0,5.0
C0885,20% off,3.0,0,0.0,-1.0
C0885,BOGO,4.5,0,0.0,-1.0
C0885,Free item,3.5,0,0.0,-1.0
C0885,Points bonus,2.0,0,0.0,-1.0
C0885,Member exclusive,1.5,0,0.0,-1.0
C0886,20% off,3.0,0,0.0,-1.0
C0886,BOGO,4.5,0,0.0,-1.0
C0886,Free item,3.5,1,21.0,5.0
C0886,Points bonus,2.0,0,0.0,-1.0
C0886,Member exclusive,1.5,1,9.0,5.0
C0887,20% off,3.0,0,0.0,-1.0
C0887,BOGO,4.5,0,0.0,-1.0
C0887,Free item,3.5,0,0.0,-1.0
C0887,Points bonus,2.0,0,0.0,-1.0
C0887,Member exclusive,1.5,0,0.0,-1.0
C0888,20% off,3.0,0,0.0,-1.0
C0888,BOGO,4.5,0,0.0,-1.0
C0888,Free item,3.5,0,0.0,-1.0
C0888,Points bonus,2.0,1,12.0,5.0
C0888,Member exclusive,1.5,0,0.0,-1.0
C0889,20% off,3.0,1,18.0,5.0
C0889,BOGO,4.5,1,13.92,2.09
C0889,Free item,3.5,1,17.39,3.97
C0889,Points bonus,2.0,1,12.0,5.0
C0889,Member exclusive,1.5,0,0.0,-1.0
C0890,20% off,3.0,0,0.0,-1.0
C0890,BOGO,4.5,0,0.0,-1.0
C0890,Free item,3.5,1,0.0,-1.0
C0890,Points bonus,2.0,0,0.0,-1.0
C0890,Member exclusive,1.5,0,0.0,-1.0
C0891,20% off,3.0,1,18.0,5.0
C0891,BOGO,4.5,0,0.0,-1.0
C0891,Free item,3.5,0,0.0,-1.0
C0891,Points bonus,2.0,0,0.0,-1.0
C0891,Member exclusive,1.5,0,0.0,-1.0
C0892,20% off,3.0,0,0.0,-1.0
C0892,BOGO,4.5,0,0.0,-1.0
C0892,Free item,3.5,0,0.0,-1.0
C0892,Points bonus,2.0,1,12.0,5.0
C0892,Member exclusive,1.5,0,0.0,-1.0
C0893,20% off,3.0,0,0.0,-1.0
C0893,BOGO,4.5,0,0.0,-1.0
C0893,Free item,3.5,0,0.0,-1.0
C0893,Points bonus,2.0,1,12.0,5.0
C0893,Member exclusive,1.5,1,9.0,5.0
C0894,20% off,3.0,0,0.0,-1.0
C0894,BOGO,4.5,0,0.0,-1.0
C0894,Free item,3.5,0,0.0,-1.0
C0894,Points bonus,2.0,0,0.0,-1.0
C0894,Member exclusive,1.5,0,0.0,-1.0
C0895,20% off,3.0,0,0.0,-1.0
C0895,BOGO,4.5,1,27.0,5.0
C0895,Free item,3.5,1,21.0,5.0
C0895,Points bonus,2.0,0,0.0,-1.0
C0895,Member exclusive,1.5,0,0.0,-1.0
C0896,20% off,3.0,1,18.0,5.0
C0896,BOGO,4.5,1,27.0,5.0
C0896,Free item,3.5,1,21.0,5.0
C0896,Points bonus,2.0,1,12.0,5.0
C0896,Member exclusive,1.5,0,0.0,-1.0
C0897,20% off,3.0,0,0.0,-1.0
C0897,BOGO,4.5,0,0.0,-1.0
C0897,Free item,3.5,0,0.0,-1.0
C0897,Points bonus,2.0,0,0.0,-1.0
C0897,Member exclusive,1.5,0,0.0,-1.0
C0898,20% off,3.0,0,0.0,-1.0
C0898,BOGO,4.5,0,0.0,-1.0
C0898,Free item,3.5,0,0.0,-1.0
C0898,Points bonus,2.0,1,12.0,5.0
C0898,Member exclusive,1.5,0,0.0,-1.0
C0899,20% off,3.0,0,0.0,-1.0
C0899,BOGO,4.5,0,0.0,-1.0
C0899,Free item,3.5,0,0.0,-1.0
C0899,Points bonus,2.0,0,0.0,-1.0
C0899,Member exclusive,1.5,1,9.0,5.0
C0900,20% off,3.0,0,0.0,-1.0
C0900,BOGO,4.5,0,0.0,-1.0
C0900,Free item,3.5,0,0.0,-1.0
C0900,Points bonus,2.0,0,0.0,-1.0
C0900,Member exclusive,1.5,0,0.0,-1.0
C0901,20% off,3.0,0,0.0,-1.0
C0901,BOGO,4.5,0,0.0,-1.0
C0901,Free item,3.5,0,0.0,-1.0
C0901,Points bonus,2.0,0,0.0,-1.0
C0901,Member exclusive,1.5,1,9.0,5.0
C0902,20% off,3.0,0,0.0,-1.0
C0902,BOGO,4.5,0,0.0,-1.0
C0902,Free item,3.5,0,0.0,-1.0
C0902,Points bonus,2.0,1,12.0,5.0
C0902,Member exclusive,1.5,0,0.0,-1.0
C0903,20% off,3.0,0,0.0,-1.0
C0903,BOGO,4.5,0,0.0,-1.0
C0903,Free item,3.5,1,21.0,5.0
C0903,Points bonus,2.0,0,0.0,-1.0
C0903,Member exclusive,1.5,0,0.0,-1.0
C0904,20% off,3.0,0,0.0,-1.0
C0904,BOGO,4.5,0,0.0,-1.0
C0904,Free item,3.5,0,0.0,-1.0
C0904,Points bonus,2.0,0,0.0,-1.0
C0904,Member exclusive,1.5,0,0.0,-1.0
C0905,20% off,3.0,0,0.0,-1.0
C0905,BOGO,4.5,0,0.0,-1.0
C0905,Free item,3.5,0,0.0,-1.0
C0905,Points bonus,2.0,0,0.0,-1.0
C0905,Member exclusive,1.5,0,0.0,-1.0
C0906,20% off,3.0,0,0.0,-1.0
C0906,BOGO,4.5,0,0.0,-1.0
C0906,Free item,3.5,1,11.35,2.24
C0906,Points bonus,2.0,0,0.0,-1.0
C0906,Member exclusive,1.5,0,0.0,-1.0
C0907,20% off,3.0,0,0.0,-1.0
C0907,BOGO,4.5,0,0.0,-1.0
C0907,Free item,3.5,0,0.0,-1.0
C0907,Points bonus,2.0,0,0.0,-1.0
C0907,Member exclusive,1.5,0,0.0,-1.0
C0908,20% off,3.0,1,18.0,5.0
C0908,BOGO,4.5,0,0.0,-1.0
C0908,Free item,3.5,0,0.0,-1.0
C0908,Points bonus,2.0,0,0.0,-1.0
C0908,Member exclusive,1.5,1,9.0,5.0
C0909,20% off,3.0,0,0.0,-1.0
C0909,BOGO,4.5,0,0.0,-1.0
C0909,Free item,3.5,0,0.0,-1.0
C0909,Points bonus,2.0,0,0.0,-1.0
C0909,Member exclusive,1.5,1,9.0,5.0
C0910,20% off,3.0,0,0.0,-1.0
C0910,BOGO,4.5,0,0.0,-1.0
C0910,Free item,3.5,0,0.0,-1.0
C0910,Points bonus,2.0,0,0.0,-1.0
C0910,Member exclusive,1.5,0,0.0,-1.0
C0911,20% off,3.0,0,0.0,-1.0
C0911,BOGO,4.5,0,0.0,-1.0
C0911,Free item,3.5,0,0.0,-1.0
C0911,Points bonus,2.0,0,0.0,-1.0
C0911,Member exclusive,1.5,0,0.0,-1.0
C0912,20% off,3.0,0,0.0,-1.0
C0912,BOGO,4.5,0,0.0,-1.0
C0912,Free item,3.5,0,0.0,-1.0
C0912,Points bonus,2.0,1,0.0,-1.0
C0912,Member exclusive,1.5,0,0.0,-1.0
C0913,20% off,3.0,1,18.0,5.0
C0913,BOGO,4.5,0,0.0,-1.0
C0913,Free item,3.5,0,0.0,-1.0
C0913,Points bonus,2.0,0,0.0,-1.0
C0913,Member exclusive,1.5,0,0.0,-1.0
C0914,20% off,3.0,0,0.0,-1.0
C0914,BOGO,4.5,0,0.0,-1.0
C0914,Free item,3.5,0,0.0,-1.0
C0914,Points bonus,2.0,1,12.0,5.0
C0914,Member exclusive,1.5,0,0.0,-1.0
C0915,20% off,3.0,1,0.0,-1.0
C0915,BOGO,4.5,0,0.0,-1.0
C0915,Free item,3.5,0,0.0,-1.0
C0915,Points bonus,2.0,0,0.0,-1.0
C0915,Member exclusive,1.5,0,0.0,-1.0
C0916,20% off,3.0,0,0.0,-1.0
C0916,BOGO,4.5,0,0.0,-1.0
C0916,Free item,3.5,0,0.0,-1.0
C0916,Points bonus,2.0,0,0.0,-1.0
C0916,Member exclusive,1.5,0,0.0,-1.0
C0917,20% off,3.0,0,0.0,-1.0
C0917,BOGO,4.5,1,27.0,5.0
C0917,Free item,3.5,0,0.0,-1.0
C0917,Points bonus,2.0,0,0.0,-1.0
C0917,Member exclusive,1.5,0,0.0,-1.0
C0918,20% off,3.0,1,18.0,5.0
C0918,BOGO,4.5,1,27.0,5.0
C0918,Free item,3.5,1,21.0,5.0
C0918,Points bonus,2.0,0,0.0,-1.0
C0918,Member exclusive,1.5,0,0.0,-1.0
C0919,20% off,3.0,0,0.0,-1.0
C0919,BOGO,4.5,0,0.0,-1.0
C0919,Free item,3.5,0,0.0,-1.0
C0919,Points bonus,2.0,0,0.0,-1.0
C0919,Member exclusive,1.5,0,0.0,-1.0
C0920,20% off,3.0,0,0.0,-1.0
C0920,BOGO,4.5,0,0.0,-1.0
C0920,Free item,3.5,1,21.0,5.0
C0920,Points bonus,2.0,0,0.0,-1.0
C0920,Member exclusive,1.5,0,0.0,-1.0
C0921,20% off,3.0,0,0.0,-1.0
C0921,BOGO,4.5,0,0.0,-1.0
C0921,Free item,3.5,0,0.0,-1.0
C0921,Points bonus,2.0,0,0.0,-1.0
C0921,Member exclusive,1.5,0,0.0,-1.0
C0922,20% off,3.0,0,0.0,-1.0
C0922,BOGO,4.5,1,0.0,-1.0
C0922,Free item,3.5,1,0.0,-1.0
C0922,Points bonus,2.0,0,0.0,-1.0
C0922,Member exclusive,1.5,0,0.0,-1.0
C0923,20% off,3.0,0,0.0,-1.0
C0923,BOGO,4.5,0,0.0,-1.0
C0923,Free item,3.5,0,0.0,-1.0
C0923,Points bonus,2.0,1,12.0,5.0
C0923,Member exclusive,1.5,0,0.0,-1.0
C0924,20% off,3.0,0,0.0,-1.0
C0924,BOGO,4.5,0,0.0,-1.0
C0924,Free item,3.5,1,10.41,1.98
C0924,Points bonus,2.0,0,0.0,-1.0
C0924,Member exclusive,1.5,1,9.0,5.0
C0925,20% off,3.0,1,18.0,5.0
C0925,BOGO,4.5,1,27.0,5.0
C0925,Free item,3.5,1,21.0,5.0
C0925,Points bonus,2.0,1,12.0,5.0
C0925,Member exclusive,1.5,1,9.0,5.0
C0926,20% off,3.0,0,0.0,-1.0
C0926,BOGO,4.5,0,0.0,-1.0
C0926,Free item,3.5,0,0.0,-1.0
C0926,Points bonus,2.0,0,0.0,-1.0
C0926,Member exclusive,1.5,0,0.0,-1.0
C0927,20% off,3.0,0,0.0,-1.0
C0927,BOGO,4.5,1,27.0,5.0
C0927,Free item,3.5,0,0.0,-1.0
C0927,Points bonus,2.0,1,12.0,5.0
C0927,Member exclusive,1.5,0,0.0,-1.0
C0928,20% off,3.0,0,0.0,-1.0
C0928,BOGO,4.5,1,27.0,5.0
C0928,Free item,3.5,1,21.0,5.0
C0928,Points bonus,2.0,1,12.0,5.0
C0928,Member exclusive,1.5,1,9.0,5.0
C0929,20% off,3.0,0,0.0,-1.0
C0929,BOGO,4.5,0,0.0,-1.0
C0929,Free item,3.5,1,21.0,5.0
C0929,Points bonus,2.0,0,0.0,-1.0
C0929,Member exclusive,1.5,0,0.0,-1.0
C0930,20% off,3.0,0,0.0,-1.0
C0930,BOGO,4.5,0,0.0,-1.0
C0930,Free item,3.5,0,0.0,-1.0
C0930,Points bonus,2.0,1,12.0,5.0
C0930,Member exclusive,1.5,1,9.0,5.0
C0931,20% off,3.0,0,0.0,-1.0
C0931,BOGO,4.5,0,0.0,-1.0
C0931,Free item,3.5,0,0.0,-1.0
C0931,Points bonus,2.0,0,0.0,-1.0
C0931,Member exclusive,1.5,0,0.0,-1.0
C0932,20% off,3.0,0,0.0,-1.0
C0932,BOGO,4.5,0,0.0,-1.0
C0932,Free item,3.5,1,21.0,5.0
C0932,Points bonus,2.0,0,0.0,-1.0
C0932,Member exclusive,1.5,0,0.0,-1.0
C0933,20% off,3.0,0,0.0,-1.0
C0933,BOGO,4.5,0,0.0,-1.0
C0933,Free item,3.5,0,0.0,-1.0
C0933,Points bonus,2.0,0,0.0,-1.0
C0933,Member exclusive,1.5,0,0.0,-1.0
C0934,20% off,3.0,1,18.0,5.0
C0934,BOGO,4.5,1,27.0,5.0
C0934,Free item,3.5,0,0.0,-1.0
C0934,Points bonus,2.0,1,12.0,5.0
C0934,Member exclusive,1.5,0,0.0,-1.0
C0935,20% off,3.0,0,0.0,-1.0
C0935,BOGO,4.5,0,0.0,-1.0
C0935,Free item,3.5,1,21.0,5.0
C0935,Points bonus,2.0,1,12.0,5.0
C0935,Member exclusive,1.5,0,0.0,-1.0
C0936,20% off,3.0,0,0.0,-1.0
C0936,BOGO,4.5,0,0.0,-1.0
C0936,Free item,3.5,0,0.0,-1.0
C0936,Points bonus,2.0,0,0.0,-1.0
C0936,Member exclusive,1.5,0,0.0,-1.0
C0937,20% off,3.0,0,0.0,-1.0
C0937,BOGO,4.5,0,0.0,-1.0
C0937,Free item,3.5,0,0.0,-1.0
C0937,Points bonus,2.0,0,0.0,-1.0
C0937,Member exclusive,1.5,0,0.0,-1.0
C0938,20% off,3.0,0,0.0,-1.0
C0938,BOGO,4.5,1,27.0,5.0
C0938,Free item,3.5,1,21.0,5.0
C0938,Points bonus,2.0,0,0.0,-1.0
C0938,Member exclusive,1.5,1,9.0,5.0
C0939,20% off,3.0,0,0.0,-1.0
C0939,BOGO,4.5,0,0.0,-1.0
C0939,Free item,3.5,0,0.0,-1.0
C0939,Points bonus,2.0,0,0.0,-1.0
C0939,Member exclusive,1.5,0,0.0,-1.0
C0940,20% off,3.0,0,0.0,-1.0
C0940,BOGO,4.5,0,0.0,-1.0
C0940,Free item,3.5,0,0.0,-1.0
C0940,Points bonus,2.0,0,0.0,-1.0
C0940,Member exclusive,1.5,0,0.0,-1.0
C0941,20% off,3.0,1,18.0,5.0
C0941,BOGO,4.5,0,0.0,-1.0
C0941,Free item,3.5,0,0.0,-1.0
C0941,Points bonus,2.0,1,12.0,5.0
C0941,Member exclusive,1.5,1,9.0,5.0
C0942,20% off,3.0,0,0.0,-1.0
C0942,BOGO,4.5,0,0.0,-1.0
C0942,Free item,3.5,1,21.0,5.0
C0942,Points bonus,2.0,0,0.0,-1.0
C0942,Member exclusive,1.5,1,9.0,5.0
C0943,20% off,3.0,0,0.0,-1.0
C0943,BOGO,4.5,1,27.0,5.0
C0943,Free item,3.5,0,0.0,-1.0
C0943,Points bonus,2.0,1,12.0,5.0
C0943,Member exclusive,1.5,1,9.0,5.0
C0944,20% off,3.0,1,18.0,5.0
C0944,BOGO,4.5,0,0.0,-1.0
C0944,Free item,3.5,0,0.0,-1.0
C0944,Points bonus,2.0,0,0.0,-1.0
C0944,Member exclusive,1.5,1,9.0,5.0
C0945,20% off,3.0,0,0.0,-1.0
C0945,BOGO,4.5,0,0.0,-1.0
C0945,Free item,3.5,1,21.0,5.0
C0945,Points bonus,2.0,0,0.0,-1.0
C0945,Member exclusive,1.5,1,9.0,5.0
C0946,20% off,3.0,0,0.0,-1.0
C0946,BOGO,4.5,1,27.0,5.0
C0946,Free item,3.5,0,0.0,-1.0
C0946,Points bonus,2.0,1,12.0,5.0
C0946,Member exclusive,1.5,0,0.0,-1.0
C0947,20% off,3.0,0,0.0,-1.0
C0947,BOGO,4.5,0,0.0,-1.0
C0947,Free item,3.5,0,0.0,-1.0
C0947,Points bonus,2.0,0,0.0,-1.0
C0947,Member exclusive,1.5,0,0.0,-1.0
C0948,20% off,3.0,0,0.0,-1.0
C0948,BOGO,4.5,0,0.0,-1.0
C0948,Free item,3.5,1,21.0,5.0
C0948,Points bonus,2.0,0,0.0,-1.0
C0948,Member exclusive,1.5,0,0.0,-1.0
C0949,20% off,3.0,0,0.0,-1.0
C0949,BOGO,4.5,0,0.0,-1.0
C0949,Free item,3.5,0,0.0,-1.0
C0949,Points bonus,2.0,0,0.0,-1.0
C0949,Member exclusive,1.5,1,0.0,-1.0
C0950,20% off,3.0,0,0.0,-1.0
C0950,BOGO,4.5,1,27.0,5.0
C0950,Free item,3.5,0,0.0,-1.0
C0950,Points bonus,2.0,0,0.0,-1.0
C0950,Member exclusive,1.5,0,0.0,-1.0
C0951,20% off,3.0,0,0.0,-1.0
C0951,BOGO,4.5,0,0.0,-1.0
C0951,Free item,3.5,0,0.0,-1.0
C0951,Points bonus,2.0,0,0.0,-1.0
C0951,Member exclusive,1.5,0,0.0,-1.0
C0952,20% off,3.0,1,18.0,5.0
C0952,BOGO,4.5,1,27.0,5.0
C0952,Free item,3.5,0,0.0,-1.0
C0952,Points bonus,2.0,0,0.0,-1.0
C0952,Member exclusive,1.5,0,0.0,-1.0
C0953,20% off,3.0,1,18.0,5.0
C0953,BOGO,4.5,1,27.0,5.0
C0953,Free item,3.5,0,0.0,-1.0
C0953,Points bonus,2.0,0,0.0,-1.0
C0953,Member exclusive,1.5,0,0.0,-1.0
C0954,20% off,3.0,0,0.0,-1.0
C0954,BOGO,4.5,0,0.0,-1.0
C0954,Free item,3.5,1,21.0,5.0
C0954,Points bonus,2.0,1,12.0,5.0
C0954,Member exclusive,1.5,1,9.0,5.0
C0955,20% off,3.0,0,0.0,-1.0
C0955,BOGO,4.5,0,0.0,-1.0
C0955,Free item,3.5,1,21.0,5.0
C0955,Points bonus,2.0,0,0.0,-1.0
C0955,Member exclusive,1.5,1,9.0,5.0
C0956,20% off,3.0,1,18.0,5.0
C0956,BOGO,4.5,0,0.0,-1.0
C0956,Free item,3.5,1,21.0,5.0
C0956,Points bonus,2.0,0,0.0,-1.0
C0956,Member exclusive,1.5,0,0.0,-1.0
C0957,20% off,3.0,1,0.0,-1.0
C0957,BOGO,4.5,0,0.0,-1.0
C0957,Free item,3.5,1,0.0,-1.0
C0957,Points bonus,2.0,0,0.0,-1.0
C0957,Member exclusive,1.5,0,0.0,-1.0
C0958,20% off,3.0,1,18.0,5.0
C0958,BOGO,4.5,1,27.0,5.0
C0958,Free item,3.5,0,0.0,-1.0
C0958,Points bonus,2.0,0,0.0,-1.0
C0958,Member exclusive,1.5,0,0.0,-1.0
C0959,20% off,3.0,0,0.0,-1.0
C0959,BOGO,4.5,0,0.0,-1.0
C0959,Free item,3.5,0,0.0,-1.0
C0959,Points bonus,2.0,0,0.0,-1.0
C0959,Member exclusive,1.5,1,9.0,5.0
C0960,20% off,3.0,1,0.0,-1.0
C0960,BOGO,4.5,0,0.0,-1.0
C0960,Free item,3.5,0,0.0,-1.0
C0960,Points bonus,2.0,0,0.0,-1.0
C0960,Member exclusive,1.5,1,0.0,-1.0
C0961,20% off,3.0,0,0.0,-1.0
C0961,BOGO,4.5,0,0.0,-1.0
C0961,Free item,3.5,0,0.0,-1.0
C0961,Points bonus,2.0,0,0.0,-1.0
C0961,Member exclusive,1.5,0,0.0,-1.0
C0962,20% off,3.0,0,0.0,-1.0
C0962,BOGO,4.5,0,0.0,-1.0
C0962,Free item,3.5,0,0.0,-1.0
C0962,Points bonus,2.0,0,0.0,-1.0
C0962,Member exclusive,1.5,0,0.0,-1.0
C0963,20% off,3.0,0,0.0,-1.0
C0963,BOGO,4.5,1,17.18,2.82
C0963,Free item,3.5,0,0.0,-1.0
C0963,Points bonus,2.0,1,12.0,5.0
C0963,Member exclusive,1.5,0,0.0,-1.0
C0964,20% off,3.0,1,18.0,5.0
C0964,BOGO,4.5,0,0.0,-1.0
C0964,Free item,3.5,1,21.0,5.0
C0964,Points bonus,2.0,0,0.0,-1.0
C0964,Member exclusive,1.5,1,9.0,5.0
C0965,20% off,3.0,0,0.0,-1.0
C0965,BOGO,4.5,1,27.0,5.0
C0965,Free item,3.5,1,21.0,5.0
C0965,Points bonus,2.0,0,0.0,-1.0
C0965,Member exclusive,1.5,0,0.0,-1.0
C0966,20% off,3.0,0,0.0,-1.0
C0966,BOGO,4.5,0,0.0,-1.0
C0966,Free item,3.5,0,0.0,-1.0
C0966,Points bonus,2.0,1,12.0,5.0
C0966,Member exclusive,1.5,0,0.0,-1.0
C0967,20% off,3.0,1,18.0,5.0
C0967,BOGO,4.5,0,0.0,-1.0
C0967,Free item,3.5,0,0.0,-1.0
C0967,Points bonus,2.0,0,0.0,-1.0
C0967,Member exclusive,1.5,0,0.0,-1.0
C0968,20% off,3.0,0,0.0,-1.0
C0968,BOGO,4.5,0,0.0,-1.0
C0968,Free item,3.5,0,0.0,-1.0
C0968,Points bonus,2.0,0,0.0,-1.0
C0968,Member exclusive,1.5,0,0.0,-1.0
C0969,20% off,3.0,0,0.0,-1.0
C0969,BOGO,4.5,1,0.0,-1.0
C0969,Free item,3.5,1,0.0,-1.0
C0969,Points bonus,2.0,0,0.0,-1.0
C0969,Member exclusive,1.5,0,0.0,-1.0
C0970,20% off,3.0,0,0.0,-1.0
C0970,BOGO,4.5,0,0.0,-1.0
C0970,Free item,3.5,0,0.0,-1.0
C0970,Points bonus,2.0,0,0.0,-1.0
C0970,Member exclusive,1.5,0,0.0,-1.0
C0971,20% off,3.0,0,0.0,-1.0
C0971,BOGO,4.5,1,27.0,5.0
C0971,Free item,3.5,0,0.0,-1.0
C0971,Points bonus,2.0,1,12.0,5.0
C0971,Member exclusive,1.5,1,9.0,5.0
C0972,20% off,3.0,0,0.0,-1.0
C0972,BOGO,4.5,1,27.0,5.0
C0972,Free item,3.5,1,21.0,5.0
C0972,Points bonus,2.0,1,12.0,5.0
C0972,Member exclusive,1.5,1,9.0,5.0
C0973,20% off,3.0,1,18.0,5.0
C0973,BOGO,4.5,1,27.0,5.0
C0973,Free item,3.5,1,21.0,5.0
C0973,Points bonus,2.0,1,12.0,5.0
C0973,Member exclusive,1.5,0,0.0,-1.0
C0974,20% off,3.0,0,0.0,-1.0
C0974,BOGO,4.5,0,0.0,-1.0
